id,name,type,year,component,variable,value
310M200US26420,"Houston-The Woodlands-Sugar Land, TX Metro Area",msa,2013,Goods,total_ranks,381
310M200US14740,"Bremerton-Silverdale, WA Metro Area",msa,2013,All,index,104.7
310M200US14740,"Bremerton-Silverdale, WA Metro Area",msa,2013,All,rank,34
310M200US14740,"Bremerton-Silverdale, WA Metro Area",msa,2013,All,total_ranks,381
310M200US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",msa,2008,Goods,index,96.2
310M200US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",msa,2008,Goods,rank,270
310M200US19340,"Davenport-Moline-Rock Island, IA-IL Metro Area",msa,2008,Goods,total_ranks,381
310M200US45460,"Terre Haute, IN Metro Area",msa,2008,All,index,87.7
310M200US45460,"Terre Haute, IN Metro Area",msa,2008,All,rank,328
310M200US45460,"Terre Haute, IN Metro Area",msa,2008,All,total_ranks,381
310M200US13740,"Billings, MT Metro Area",msa,2010,Rents,index,84.1
310M200US13740,"Billings, MT Metro Area",msa,2010,Rents,rank,180
310M200US13740,"Billings, MT Metro Area",msa,2010,Rents,total_ranks,381
310M200US41500,"Salinas, CA Metro Area",msa,2011,Rents,index,151.4
310M200US41500,"Salinas, CA Metro Area",msa,2011,Rents,rank,14
310M200US41500,"Salinas, CA Metro Area",msa,2011,Rents,total_ranks,381
310M200US33220,"Midland, MI Metro Area",msa,2013,All,index,92.5
310M200US33220,"Midland, MI Metro Area",msa,2013,All,rank,212
310M200US33220,"Midland, MI Metro Area",msa,2013,All,total_ranks,381
0400000US50,Vermont State,state,2011,All,index,99.9
0400000US50,Vermont State,state,2011,All,rank,16
0400000US50,Vermont State,state,2011,All,total_ranks,51
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",msa,2013,Goods,index,96.4
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",msa,2013,Goods,rank,327
310M200US34820,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC Metro Area",msa,2013,Goods,total_ranks,381
310M200US38220,"Pine Bluff, AR Metro Area",msa,2009,Rents,index,53.5
310M200US38220,"Pine Bluff, AR Metro Area",msa,2009,Rents,rank,375
310M200US38220,"Pine Bluff, AR Metro Area",msa,2009,Rents,total_ranks,381
310M200US40580,"Rocky Mount, NC Metro Area",msa,2009,All,index,85.3
310M200US40580,"Rocky Mount, NC Metro Area",msa,2009,All,rank,351
310M200US40580,"Rocky Mount, NC Metro Area",msa,2009,All,total_ranks,381
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2013,Goods,index,97.4
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2013,Goods,rank,210
310M200US26900,"Indianapolis-Carmel-Anderson, IN Metro Area",msa,2013,Goods,total_ranks,381
310M200US29740,"Las Cruces, NM Metro Area",msa,2009,Other,index,99.3
310M200US29740,"Las Cruces, NM Metro Area",msa,2009,Other,rank,58
310M200US29740,"Las Cruces, NM Metro Area",msa,2009,Other,total_ranks,381
310M200US11100,"Amarillo, TX Metro Area",msa,2008,Goods,index,98.4
310M200US11100,"Amarillo, TX Metro Area",msa,2008,Goods,rank,137
310M200US11100,"Amarillo, TX Metro Area",msa,2008,Goods,total_ranks,381
310M200US23540,"Gainesville, FL Metro Area",msa,2010,Rents,index,104.2
310M200US23540,"Gainesville, FL Metro Area",msa,2010,Rents,rank,69
310M200US23540,"Gainesville, FL Metro Area",msa,2010,Rents,total_ranks,381
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2012,Rents,index,71.5
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2012,Rents,rank,296
310M200US42540,"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",msa,2012,Rents,total_ranks,381
310M200US48620,"Wichita, KS Metro Area",msa,2012,Goods,index,97.2
310M200US48620,"Wichita, KS Metro Area",msa,2012,Goods,rank,284
310M200US48620,"Wichita, KS Metro Area",msa,2012,Goods,total_ranks,381
310M200US47020,"Victoria, TX Metro Area",msa,2010,All,index,90.8
310M200US47020,"Victoria, TX Metro Area",msa,2010,All,rank,262
310M200US47020,"Victoria, TX Metro Area",msa,2010,All,total_ranks,381
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",msa,2010,Other,index,94.3
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",msa,2010,Other,rank,237
310M200US37340,"Palm Bay-Melbourne-Titusville, FL Metro Area",msa,2010,Other,total_ranks,381
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",msa,2011,Rents,index,88.1
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",msa,2011,Rents,rank,149
310M200US29460,"Lakeland-Winter Haven, FL Metro Area",msa,2011,Rents,total_ranks,381
310M200US37460,"Panama City, FL Metro Area",msa,2008,Other,index,94.7
310M200US37460,"Panama City, FL Metro Area",msa,2008,Other,rank,303
310M200US37460,"Panama City, FL Metro Area",msa,2008,Other,total_ranks,381
310M200US41140,"St. Joseph, MO-KS Metro Area",msa,2009,Other,index,94.2
310M200US41140,"St. Joseph, MO-KS Metro Area",msa,2009,Other,rank,314
310M200US41140,"St. Joseph, MO-KS Metro Area",msa,2009,Other,total_ranks,381
0400000US55,Wisconsin State,state,2011,Goods,index,95.9
0400000US55,Wisconsin State,state,2011,Goods,rank,39
0400000US55,Wisconsin State,state,2011,Goods,total_ranks,51
310M200US17980,"Columbus, GA-AL Metro Area",msa,2012,Rents,index,69.4
310M200US17980,"Columbus, GA-AL Metro Area",msa,2012,Rents,rank,313
310M200US17980,"Columbus, GA-AL Metro Area",msa,2012,Rents,total_ranks,381
310M200US17780,"College Station-Bryan, TX Metro Area",msa,2011,Other,index,94.2
310M200US17780,"College Station-Bryan, TX Metro Area",msa,2011,Other,rank,259
310M200US17780,"College Station-Bryan, TX Metro Area",msa,2011,Other,total_ranks,381
310M200US16860,"Chattanooga, TN-GA Metro Area",msa,2011,Goods,index,97.3
310M200US16860,"Chattanooga, TN-GA Metro Area",msa,2011,Goods,rank,259
310M200US16860,"Chattanooga, TN-GA Metro Area",msa,2011,Goods,total_ranks,381
310M200US17300,"Clarksville, TN-KY Metro Area",msa,2009,All,index,89.9
310M200US17300,"Clarksville, TN-KY Metro Area",msa,2009,All,rank,288
310M200US17300,"Clarksville, TN-KY Metro Area",msa,2009,All,total_ranks,381
0400000US01,Alabama State,state,2013,Other,index,93.4
0400000US01,Alabama State,state,2013,Other,rank,38
0400000US01,Alabama State,state,2013,Other,total_ranks,51
310M200US35660,"Niles-Benton Harbor, MI Metro Area",msa,2012,Rents,index,69.1
310M200US35660,"Niles-Benton Harbor, MI Metro Area",msa,2012,Rents,rank,316
310M200US35660,"Niles-Benton Harbor, MI Metro Area",msa,2012,Rents,total_ranks,381
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",msa,2009,Goods,index,96.9
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",msa,2009,Goods,rank,269
310M200US19780,"Des Moines-West Des Moines, IA Metro Area",msa,2009,Goods,total_ranks,381
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2013,Goods,index,112.2
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2013,Goods,rank,1
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2013,Goods,total_ranks,381
310M200US41420,"Salem, OR Metro Area",msa,2010,Rents,index,88.7
310M200US41420,"Salem, OR Metro Area",msa,2010,Rents,rank,143
310M200US41420,"Salem, OR Metro Area",msa,2010,Rents,total_ranks,381
310M200US35660,"Niles-Benton Harbor, MI Metro Area",msa,2012,All,index,90.2
310M200US35660,"Niles-Benton Harbor, MI Metro Area",msa,2012,All,rank,285
310M200US35660,"Niles-Benton Harbor, MI Metro Area",msa,2012,All,total_ranks,381
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",msa,2009,All,index,108.4
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",msa,2009,All,rank,22
310M200US27980,"Kahului-Wailuku-Lahaina, HI Metro Area",msa,2009,All,total_ranks,381
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",msa,2012,Other,index,94
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",msa,2012,Other,rank,314
310M200US17140,"Cincinnati, OH-KY-IN Metro Area",msa,2012,Other,total_ranks,381
310M200US39900,"Reno, NV Metro Area",msa,2013,All,index,99.4
310M200US39900,"Reno, NV Metro Area",msa,2013,All,rank,63
310M200US39900,"Reno, NV Metro Area",msa,2013,All,total_ranks,381
310M200US20100,"Dover, DE Metro Area",msa,2008,Rents,index,91.6
310M200US20100,"Dover, DE Metro Area",msa,2008,Rents,rank,130
310M200US20100,"Dover, DE Metro Area",msa,2008,Rents,total_ranks,381
310M200US36100,"Ocala, FL Metro Area",msa,2009,All,index,94.6
310M200US36100,"Ocala, FL Metro Area",msa,2009,All,rank,168
310M200US36100,"Ocala, FL Metro Area",msa,2009,All,total_ranks,381
310M200US16060,"Carbondale-Marion, IL Metro Area",msa,2011,Rents,index,68.5
310M200US16060,"Carbondale-Marion, IL Metro Area",msa,2011,Rents,rank,318
310M200US16060,"Carbondale-Marion, IL Metro Area",msa,2011,Rents,total_ranks,381
0400000US47,Tennessee State,state,2011,Rents,index,74
0400000US47,Tennessee State,state,2011,Rents,rank,42
0400000US47,Tennessee State,state,2011,Rents,total_ranks,51
310M200US29340,"Lake Charles, LA Metro Area",msa,2013,All,index,89.2
310M200US29340,"Lake Charles, LA Metro Area",msa,2013,All,rank,308
310M200US29340,"Lake Charles, LA Metro Area",msa,2013,All,total_ranks,381
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2013,Other,index,108.7
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2013,Other,rank,17
310M200US42100,"Santa Cruz-Watsonville, CA Metro Area",msa,2013,Other,total_ranks,381
310M200US34620,"Muncie, IN Metro Area",msa,2011,Other,index,94.7
310M200US34620,"Muncie, IN Metro Area",msa,2011,Other,rank,151
310M200US34620,"Muncie, IN Metro Area",msa,2011,Other,total_ranks,381
310M200US24540,"Greeley, CO Metro Area",msa,2009,Rents,index,88.9
310M200US24540,"Greeley, CO Metro Area",msa,2009,Rents,rank,153
310M200US24540,"Greeley, CO Metro Area",msa,2009,Rents,total_ranks,381
310M200US15260,"Brunswick, GA Metro Area",msa,2013,Goods,index,92.4
310M200US15260,"Brunswick, GA Metro Area",msa,2013,Goods,rank,345
310M200US15260,"Brunswick, GA Metro Area",msa,2013,Goods,total_ranks,381
310M200US45820,"Topeka, KS Metro Area",msa,2013,Rents,index,70.4
310M200US45820,"Topeka, KS Metro Area",msa,2013,Rents,rank,306
310M200US45820,"Topeka, KS Metro Area",msa,2013,Rents,total_ranks,381
310M200US31340,"Lynchburg, VA Metro Area",msa,2011,Goods,index,97.4
310M200US31340,"Lynchburg, VA Metro Area",msa,2011,Goods,rank,249
310M200US31340,"Lynchburg, VA Metro Area",msa,2011,Goods,total_ranks,381
310M200US21660,"Eugene, OR Metro Area",msa,2013,Other,index,100.5
310M200US21660,"Eugene, OR Metro Area",msa,2013,Other,rank,44
310M200US21660,"Eugene, OR Metro Area",msa,2013,Other,total_ranks,381
310M200US33780,"Monroe, MI Metro Area",msa,2010,Rents,index,81.3
310M200US33780,"Monroe, MI Metro Area",msa,2010,Rents,rank,205
310M200US33780,"Monroe, MI Metro Area",msa,2010,Rents,total_ranks,381
310M200US33780,"Monroe, MI Metro Area",msa,2009,Rents,index,82
310M200US33780,"Monroe, MI Metro Area",msa,2009,Rents,rank,209
310M200US33780,"Monroe, MI Metro Area",msa,2009,Rents,total_ranks,381
310M200US21060,"Elizabethtown-Fort Knox, KY Metro Area",msa,2012,All,index,87.2
310M200US21060,"Elizabethtown-Fort Knox, KY Metro Area",msa,2012,All,rank,336
310M200US21060,"Elizabethtown-Fort Knox, KY Metro Area",msa,2012,All,total_ranks,381
310M200US24260,"Grand Island, NE Metro Area",msa,2010,All,index,82.8
310M200US24260,"Grand Island, NE Metro Area",msa,2010,All,rank,372
310M200US24260,"Grand Island, NE Metro Area",msa,2010,All,total_ranks,381
310M200US30860,"Logan, UT-ID Metro Area",msa,2008,Other,index,98.8
310M200US30860,"Logan, UT-ID Metro Area",msa,2008,Other,rank,94
310M200US30860,"Logan, UT-ID Metro Area",msa,2008,Other,total_ranks,381
310M200US24540,"Greeley, CO Metro Area",msa,2008,All,index,97.4
310M200US24540,"Greeley, CO Metro Area",msa,2008,All,rank,105
310M200US24540,"Greeley, CO Metro Area",msa,2008,All,total_ranks,381
310M200US28940,"Knoxville, TN Metro Area",msa,2013,Goods,index,97
310M200US28940,"Knoxville, TN Metro Area",msa,2013,Goods,rank,296
310M200US28940,"Knoxville, TN Metro Area",msa,2013,Goods,total_ranks,381
310M200US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",msa,2010,Rents,index,100.1
310M200US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",msa,2010,Rents,rank,81
310M200US18880,"Crestview-Fort Walton Beach-Destin, FL Metro Area",msa,2010,Rents,total_ranks,381
310M200US41100,"St. George, UT Metro Area",msa,2012,Rents,index,89.4
310M200US41100,"St. George, UT Metro Area",msa,2012,Rents,rank,138
310M200US41100,"St. George, UT Metro Area",msa,2012,Rents,total_ranks,381
310M200US35100,"New Bern, NC Metro Area",msa,2011,Rents,index,73.9
310M200US35100,"New Bern, NC Metro Area",msa,2011,Rents,rank,268
310M200US35100,"New Bern, NC Metro Area",msa,2011,Rents,total_ranks,381
310M200US29700,"Laredo, TX Metro Area",msa,2011,Rents,index,69.7
310M200US29700,"Laredo, TX Metro Area",msa,2011,Rents,rank,309
310M200US29700,"Laredo, TX Metro Area",msa,2011,Rents,total_ranks,381
310M200US47300,"Visalia-Porterville, CA Metro Area",msa,2010,Other,index,100.2
310M200US47300,"Visalia-Porterville, CA Metro Area",msa,2010,Other,rank,71
310M200US47300,"Visalia-Porterville, CA Metro Area",msa,2010,Other,total_ranks,381
310M200US33140,"Michigan City-La Porte, IN Metro Area",msa,2012,Goods,index,91.3
310M200US33140,"Michigan City-La Porte, IN Metro Area",msa,2012,Goods,rank,380
310M200US33140,"Michigan City-La Porte, IN Metro Area",msa,2012,Goods,total_ranks,381
310M200US18140,"Columbus, OH Metro Area",msa,2010,Other,index,94.2
310M200US18140,"Columbus, OH Metro Area",msa,2010,Other,rank,255
310M200US18140,"Columbus, OH Metro Area",msa,2010,Other,total_ranks,381
310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",msa,2010,Goods,index,97.1
310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",msa,2010,Goods,rank,290
310M200US42200,"Santa Maria-Santa Barbara, CA Metro Area",msa,2010,Goods,total_ranks,381
310M200US29940,"Lawrence, KS Metro Area",msa,2009,All,index,95.5
310M200US29940,"Lawrence, KS Metro Area",msa,2009,All,rank,147
310M200US29940,"Lawrence, KS Metro Area",msa,2009,All,total_ranks,381
310M200US18020,"Columbus, IN Metro Area",msa,2010,All,index,86.2
310M200US18020,"Columbus, IN Metro Area",msa,2010,All,rank,345
310M200US18020,"Columbus, IN Metro Area",msa,2010,All,total_ranks,381
310M200US13820,"Birmingham-Hoover, AL Metro Area",msa,2008,Goods,index,98.4
310M200US13820,"Birmingham-Hoover, AL Metro Area",msa,2008,Goods,rank,143
310M200US13820,"Birmingham-Hoover, AL Metro Area",msa,2008,Goods,total_ranks,381
0400000US23,Maine State,state,2012,Rents,index,99.4
0400000US23,Maine State,state,2012,Rents,rank,18
0400000US23,Maine State,state,2012,Rents,total_ranks,51
310M200US26380,"Houma-Thibodaux, LA Metro Area",msa,2010,Goods,index,97.8
310M200US26380,"Houma-Thibodaux, LA Metro Area",msa,2010,Goods,rank,122
310M200US26380,"Houma-Thibodaux, LA Metro Area",msa,2010,Goods,total_ranks,381
310M200US43340,"Shreveport-Bossier City, LA Metro Area",msa,2010,Rents,index,70.3
310M200US43340,"Shreveport-Bossier City, LA Metro Area",msa,2010,Rents,rank,300
310M200US43340,"Shreveport-Bossier City, LA Metro Area",msa,2010,Rents,total_ranks,381
310M200US29740,"Las Cruces, NM Metro Area",msa,2013,Goods,index,97.3
310M200US29740,"Las Cruces, NM Metro Area",msa,2013,Goods,rank,242
310M200US29740,"Las Cruces, NM Metro Area",msa,2013,Goods,total_ranks,381
310M200US30620,"Lima, OH Metro Area",msa,2008,All,index,89.1
310M200US30620,"Lima, OH Metro Area",msa,2008,All,rank,306
310M200US30620,"Lima, OH Metro Area",msa,2008,All,total_ranks,381
310M200US39140,"Prescott, AZ Metro Area",msa,2010,Other,index,94.8
310M200US39140,"Prescott, AZ Metro Area",msa,2010,Other,rank,145
310M200US39140,"Prescott, AZ Metro Area",msa,2010,Other,total_ranks,381
310M200US47380,"Waco, TX Metro Area",msa,2012,Goods,index,97
310M200US47380,"Waco, TX Metro Area",msa,2012,Goods,rank,296
310M200US47380,"Waco, TX Metro Area",msa,2012,Goods,total_ranks,381
310M200US22500,"Florence, SC Metro Area",msa,2011,Other,index,93.8
310M200US22500,"Florence, SC Metro Area",msa,2011,Other,rank,327
310M200US22500,"Florence, SC Metro Area",msa,2011,Other,total_ranks,381
310M200US34740,"Muskegon, MI Metro Area",msa,2013,Rents,index,65.8
310M200US34740,"Muskegon, MI Metro Area",msa,2013,Rents,rank,333
310M200US34740,"Muskegon, MI Metro Area",msa,2013,Rents,total_ranks,381
310M200US42700,"Sebring, FL Metro Area",msa,2013,Goods,index,92.4
310M200US42700,"Sebring, FL Metro Area",msa,2013,Goods,rank,365
310M200US42700,"Sebring, FL Metro Area",msa,2013,Goods,total_ranks,381
310M200US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",msa,2010,Other,index,97.1
310M200US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",msa,2010,Other,rank,123
310M200US45300,"Tampa-St. Petersburg-Clearwater, FL Metro Area",msa,2010,Other,total_ranks,381
310M200US23540,"Gainesville, FL Metro Area",msa,2008,Other,index,95
310M200US23540,"Gainesville, FL Metro Area",msa,2008,Other,rank,255
310M200US23540,"Gainesville, FL Metro Area",msa,2008,Other,total_ranks,381
0400000US37,North Carolina State,state,2012,Goods,index,96.4
0400000US37,North Carolina State,state,2012,Goods,rank,36
0400000US37,North Carolina State,state,2012,Goods,total_ranks,51
310M200US40220,"Roanoke, VA Metro Area",msa,2012,All,index,91.3
310M200US40220,"Roanoke, VA Metro Area",msa,2012,All,rank,251
310M200US40220,"Roanoke, VA Metro Area",msa,2012,All,total_ranks,381
310M200US11100,"Amarillo, TX Metro Area",msa,2009,Other,index,94.6
310M200US11100,"Amarillo, TX Metro Area",msa,2009,Other,rank,250
310M200US11100,"Amarillo, TX Metro Area",msa,2009,Other,total_ranks,381
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",msa,2012,Goods,index,103.4
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",msa,2012,Goods,rank,27
310M200US19740,"Denver-Aurora-Lakewood, CO Metro Area",msa,2012,Goods,total_ranks,381
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2008,Goods,index,98.6
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2008,Goods,rank,88
310M200US25060,"Gulfport-Biloxi-Pascagoula, MS Metro Area",msa,2008,Goods,total_ranks,381
310M200US16940,"Cheyenne, WY Metro Area",msa,2009,Goods,index,96.6
310M200US16940,"Cheyenne, WY Metro Area",msa,2009,Goods,rank,290
310M200US16940,"Cheyenne, WY Metro Area",msa,2009,Goods,total_ranks,381
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2008,Rents,index,177.1
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2008,Rents,rank,6
310M200US46520,"Urban Honolulu, HI Metro Area",msa,2008,Rents,total_ranks,381
310M200US20500,"Durham-Chapel Hill, NC Metro Area",msa,2010,Rents,index,91.2
310M200US20500,"Durham-Chapel Hill, NC Metro Area",msa,2010,Rents,rank,127
310M200US20500,"Durham-Chapel Hill, NC Metro Area",msa,2010,Rents,total_ranks,381
310M200US48060,"Watertown-Fort Drum, NY Metro Area",msa,2013,All,index,98.5
310M200US48060,"Watertown-Fort Drum, NY Metro Area",msa,2013,All,rank,78
310M200US48060,"Watertown-Fort Drum, NY Metro Area",msa,2013,All,total_ranks,381
0400000US49,Utah State,state,2009,Goods,index,97.5
0400000US49,Utah State,state,2009,Goods,rank,36
0400000US49,Utah State,state,2009,Goods,total_ranks,51
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",msa,2009,Rents,index,67.3
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",msa,2009,Rents,rank,327
310M200US13140,"Beaumont-Port Arthur, TX Metro Area",msa,2009,Rents,total_ranks,381
310M200US16820,"Charlottesville, VA Metro Area",msa,2010,Rents,index,112.4
310M200US16820,"Charlottesville, VA Metro Area",msa,2010,Rents,rank,43
310M200US16820,"Charlottesville, VA Metro Area",msa,2010,Rents,total_ranks,381
310M200US43580,"Sioux City, IA-NE-SD Metro Area",msa,2013,Rents,index,68.2
310M200US43580,"Sioux City, IA-NE-SD Metro Area",msa,2013,Rents,rank,320
